label,key,start,mid,end,pi,xsi,pi2,fwh,theta_W,tajima,KZl,sites
real,u.13001-14000,-13001,-13501,-14000,0.00783797339876,0.750799421834,0.248269943597,0.00775235391602,0.00782520450006,0.00528006867815,0.0185978278326,5097256
real,d.66001-67000,66001,66500,67000,0.00780339172262,0.757282766998,0.248458981371,0.00788455082208,0.00788591856033,-0.0338600735563,-0.0174915915883,953400
real,u.75001-76000,-75001,-75501,-76000,0.00785463245759,0.752151938752,0.259315847131,0.00802088454064,0.00788294588513,-0.0116211824435,-0.0358446663805,984928
real,d.64001-65000,64001,64500,65000,0.00792136665572,0.753101283143,0.250161896311,0.00795487215933,0.00787683736987,0.0182911415089,-0.00722954331796,997970
real,u.48001-49000,-48001,-48501,-49000,0.00799990136855,0.748133789973,0.254359869095,0.00795633970115,0.00795372542469,0.0187848720543,0.00930890012166,1570437
real,d.57001-58000,57001,57500,58000,0.00772102065228,0.749886709207,0.2450974491,0.0075288823087,0.00781711087904,-0.0397726181576,0.0417752552973,1115440
real,u.73001-74000,-73001,-73501,-74000,0.00781279345019,0.753773787348,0.248291131024,0.00785927447059,0.00786305494705,-0.0206819820762,-0.0100469015807,1025488
real,u.10001-11000,-10001,-10501,-11000,0.00777990421008,0.749539701032,0.25281682855,0.00772970772959,0.00779689825089,-0.00705274222164,0.0109430471223,6111712
real,u.19001-20000,-19001,-19501,-20000,0.00783347349104,0.751793800215,0.250655848306,0.00782207678386,0.00784349646455,-0.0041349040688,0.0024697408067,3681095
real,u.77001-78000,-77001,-77501,-78000,0.00778244233558,0.74992774502,0.253050553098,0.00775746494509,0.007878880965,-0.039603329255,0.00538799483696,959006
real,u.74001-75000,-74001,-74501,-75000,0.00790617255515,0.749608245833,0.254485874421,0.00793912926915,0.00785719146207,0.0201701098671,-0.00712891353892,1004366
real,u.32001-33000,-32001,-32501,-33000,0.00786465655341,0.750398779678,0.249192071269,0.00779409810769,0.00784534550365,0.00796462980093,0.0152866069488,2339615
real,u.55001-56000,-55001,-55501,-56000,0.00795876321883,0.745451914674,0.248924890297,0.0077322408852,0.00783512386683,0.0510586754285,0.0491388268479,1374698
real,d.54001-55000,54001,54500,55000,0.00801914328831,0.751628651406,0.254331371691,0.00810523737419,0.00799124817933,0.011294524656,-0.0183110684159,1190893
real,u.37001-38000,-37001,-37501,-38000,0.00791038481244,0.747642294353,0.25165275009,0.00778271502936,0.00787379546507,0.0150362446689,0.027559726181,2013319
real,d.75001-76000,75001,75500,76000,0.00799736408206,0.750695214251,0.250873902405,0.00792598485742,0.00798826202719,0.00368659375956,0.0151864518984,817878
real,u.51001-52000,-51001,-51501,-52000,0.00795373260827,0.749328225737,0.254130379022,0.00797301385729,0.00786160418379,0.0379178515085,-0.00416856384235,1490510
real,d.86001-87000,86001,86500,87000,0.00786320705663,0.746967436369,0.250243898029,0.00768469816241,0.00786713792535,-0.00161658381648,0.0385626536641,678665
real,u.28001-29000,-28001,-28501,-29000,0.00785542370925,0.752893030071,0.24435230061,0.00774621976676,0.00785419140273,0.000507681076388,0.0236326889923,2606318
real,u.39001-40000,-39001,-39501,-40000,0.00799663880337,0.745800306034,0.25551912352,0.00791606224299,0.00790454953017,0.0376964109932,0.0173261334546,1936577
real,d.16001-17000,16001,16500,17000,0.00780136912156,0.754167159414,0.247521084629,0.00780242777024,0.00781584429609,-0.00599275578558,-0.000230227806339,3728561
real,u.44001-45000,-44001,-44501,-45000,0.00794955128225,0.749468961805,0.253508480311,0.00792418466246,0.00789306671523,0.0231552307911,0.00546240063387,1709436
real,d.85001-86000,85001,85500,86000,0.00806416934338,0.74942929484,0.251967127326,0.00803567194363,0.00796602987074,0.039859359997,0.00607980193486,692790
real,u.84001-85000,-84001,-84501,-85000,0.00792950007924,0.754231104456,0.254463117641,0.00805066950209,0.00796115124843,-0.0128633426693,-0.0258675907037,850285
real,d.33001-34000,33001,33500,34000,0.00789083129322,0.749412890707,0.253439145948,0.00787446964562,0.00784342426046,0.0195571042995,0.00354560800647,1900719
real,u.46001-47000,-46001,-46501,-47000,0.00786748312993,0.751326306085,0.254954454703,0.00795022102098,0.00785407604656,0.00552335415665,-0.017905007739,1627802
real,u.94001-95000,-94001,-94501,-95000,0.00760847349693,0.756724154198,0.247061403325,0.00763980228475,0.00777235985595,-0.0682213313843,-0.00685044469733,730755
real,u.31001-32000,-31001,-31501,-32000,0.00793917956567,0.749377434637,0.251376154317,0.00788759343431,0.00784013027932,0.0408789895296,0.0111836656752,2378895
real,d.10001-11000,10001,10500,11000,0.00776835980458,0.752877565679,0.253371982896,0.00782586246819,0.0077950565386,-0.0110820745898,-0.0125387554398,5353402
real,u.78001-79000,-78001,-78501,-79000,0.00795515687077,0.74250038905,0.262353898197,0.00792744994467,0.00786468945726,0.037218121983,0.00598756056125,932938
real,d.51001-52000,51001,51500,52000,0.00796025748998,0.74979501779,0.252732287509,0.00796086071082,0.00787564030352,0.034763861931,-0.000130180618472,1235745
real,u.63001-64000,-63001,-63501,-64000,0.0079625585436,0.748671022926,0.253022471407,0.00788974369638,0.00792297444648,0.0161654445358,0.0156202288906,1223312
real,u.2001-3000,-2001,-2501,-3000,0.0075493610865,0.752317570578,0.249502606662,0.00749761379302,0.00769308456555,-0.0604525329898,0.0114334821774,14328205
real,d.91001-92000,91001,91500,92000,0.0079551471729,0.746406981613,0.250712696246,0.00778270297553,0.00790927403403,0.0187647134633,0.0370534565374,614061
real,d.88001-89000,88001,88500,89000,0.00802337360793,0.749401116065,0.253735764513,0.00800831490926,0.00793335987901,0.0367093542131,0.00322591303422,659543
real,d.95001-96000,95001,95500,96000,0.00774786591489,0.751552252879,0.244161052097,0.00759220464458,0.00781683609106,-0.0285459688198,0.0338423147574,575122
real,u.65001-66000,-65001,-65501,-66000,0.00786959252926,0.750556016017,0.256575877606,0.00789842008559,0.00788023147837,-0.00436830650954,-0.0062175966239,1169620
real,d.34001-35000,34001,34500,35000,0.00794398771475,0.75201919372,0.257107907882,0.00808496238972,0.00785730317367,0.0356972767831,-0.0304955436839,1853436
real,d.90001-91000,90001,90500,91000,0.00792196928239,0.755637635588,0.253523182363,0.00809973243093,0.00785906194859,0.0258971427691,-0.0384405063481,628557
real,u.66001-67000,-66001,-66501,-67000,0.00781428428425,0.756474397995,0.252833874613,0.00800258737497,0.00783643071523,-0.00914403941987,-0.0408405944074,1154147
real,u.79001-80000,-79001,-79501,-80000,0.00785313011434,0.754731211409,0.25367362404,0.00794966331493,0.00796826673099,-0.0467511864773,-0.0205899399508,904806
real,d.20001-21000,20001,20500,21000,0.0078560613326,0.750492246551,0.249665406283,0.00779750857173,0.00782490369481,0.0128843246182,0.0127188362237,3061696
real,d.29001-30000,29001,29500,30000,0.00801923189327,0.745683615495,0.257438850528,0.00795871082003,0.00792660472622,0.037811284737,0.0129775253499,2139445
real,d.11001-12000,11001,11500,12000,0.0077478072889,0.74741184386,0.251017160123,0.00759606725133,0.0077777517468,-0.0124578766557,0.0331612759321,5024215
real,u.96001-97000,-96001,-96501,-97000,0.00792236557605,0.751181690583,0.249575764683,0.00789942907392,0.00788395701877,0.0157620579617,0.00494435653787,707345
real,u.99001-100000,-99001,-99501,-100000,0.00774924210859,0.754856006747,0.241752208374,0.00758320969872,0.0078726765822,-0.0507269869699,0.0358420362907,663221
real,u.59001-60000,-59001,-59501,-60000,0.00793005776086,0.752114915458,0.250852028544,0.0079538624161,0.00784298481191,0.0359218445982,-0.00515867289402,1294101
real,d.32001-33000,32001,32500,33000,0.00789321979739,0.748485786162,0.252389353028,0.0078189907109,0.00784941957894,0.0180553838737,0.0160733546852,1942391
real,u.23001-24000,-23001,-23501,-24000,0.00784455212316,0.750410082893,0.249209449686,0.00775115665377,0.00786561778341,-0.00866600549939,0.0201823913126,3177031
real,d.13001-14000,13001,13500,14000,0.00776999795997,0.748978807707,0.248542440551,0.00762412742144,0.00778845607618,-0.00766860780269,0.0318346505457,4446126
real,d.50001-51000,50001,50500,51000,0.00799254796854,0.753119914981,0.251461020318,0.00804027255044,0.00795937482799,0.0134854039228,-0.0101910791429,1259347
real,d.9001-10000,9001,9500,10000,0.00770272045322,0.750942336923,0.250224013402,0.00763612026763,0.00778461506396,-0.034040889583,0.0145420157171,5721743
real,u.71001-72000,-71001,-71501,-72000,0.00797638746305,0.751372019264,0.249105032446,0.00791884565039,0.00792625758334,0.0204634029057,0.0123385644335,1050178
real,u.24001-25000,-24001,-24501,-25000,0.00788358178343,0.749107890733,0.254282892027,0.00787714781309,0.00783999051982,0.017991197688,0.00139489827572,3060061
real,d.24001-25000,24001,24500,25000,0.0078619049208,0.755600650737,0.252011107382,0.00795395657942,0.00792182252429,-0.0244738860665,-0.0197507094955,2568656
real,d.80001-81000,80001,80500,81000,0.00785837985429,0.757439472752,0.249408239611,0.00801524468114,0.0078860285727,-0.0113435374651,-0.0338062533366,739503
real,d.77001-78000,77001,77500,78000,0.00789581082697,0.75703249017,0.24761609784,0.00799947741406,0.00788415185687,0.0047845409091,-0.0223468957594,782656
real,d.68001-69000,68001,68500,69000,0.00789450881662,0.748602988005,0.252820216222,0.00785728070324,0.00784455329511,0.0206043363377,0.00806576188561,925218
real,u.49001-50000,-49001,-49501,-50000,0.00787007938338,0.75342663483,0.253547550175,0.0079641500444,0.0078644777896,0.00230464553295,-0.0203305003803,1552059
real,u.50001-51000,-50001,-50501,-51000,0.00801963445321,0.746491057186,0.251766957966,0.00786739733917,0.00794324713813,0.0311161033577,0.0325751035886,1515961
real,d.69001-70000,69001,69500,70000,0.00787763356488,0.752823702954,0.251845133725,0.00792578402261,0.00793399673934,-0.0229851015981,-0.0103145574477,908006
real,d.30001-31000,30001,30500,31000,0.00801064004541,0.752319609839,0.256260111709,0.00814062013534,0.00792546864409,0.0347727013078,-0.0278755605624,2071347
real,u.14001-15000,-14001,-14501,-15000,0.00780511191486,0.749074347995,0.252409855593,0.00774103459309,0.00780708099113,-0.000816122037584,0.0139508396353,4787200
real,d.27001-28000,27001,27500,28000,0.00791216528848,0.747366343572,0.251985784696,0.00777082978488,0.00786492831728,0.0194338330135,0.0305442883318,2261611
real,u.41001-42000,-41001,-41501,-42000,0.00791806065275,0.746147449257,0.254195944866,0.00783369592431,0.00783423596582,0.0346211748711,0.0183034337941,1825162
real,d.60001-61000,60001,60500,61000,0.0079270682759,0.741678781204,0.250556545583,0.00760478521853,0.00787256017039,0.0224023883785,0.0695777842693,1053448
real,u.100001-101000,-100001,-100501,-101000,0.00782608803734,0.758701658735,0.232075924487,0.00764158559293,0.00785955528718,-0.0137767030185,0.0398955453169,646867
real,d.12001-13000,12001,12500,13000,0.00777271712473,0.747705294757,0.250667657111,0.00764133160105,0.00777448495141,-0.000735781963409,0.0287250226163,4718966
real,u.62001-63000,-62001,-62501,-63000,0.00790582877913,0.749760575951,0.254296181317,0.00789840740862,0.00788448322063,0.00875971134362,0.00159980469714,1241356
real,d.1001-2000,1001,1500,2000,0.00743835602377,0.752747321531,0.247560299298,0.00735666303775,0.0076425740303,-0.0864653445761,0.0181692482114,16626975
real,d.26001-27000,26001,26500,27000,0.00792639713932,0.747660792025,0.252416664089,0.00782172087096,0.00787883694127,0.0195322993816,0.0225818925652,2335267
real,u.52001-53000,-52001,-52501,-53000,0.00796138250415,0.748168793715,0.254423108377,0.00790437099415,0.00790988829057,0.0210643823425,0.0122505050199,1451404
real,d.41001-42000,41001,41500,42000,0.00776415433725,0.758271097224,0.252213696638,0.0079843132991,0.00782145291314,-0.0237037793454,-0.0478422225752,1495658
real,d.63001-64000,63001,63500,64000,0.0079038611859,0.748156940986,0.251728393062,0.00782678698784,0.00789402111117,0.00403317901797,0.016594256508,1005698
real,d.8001-9000,8001,8500,9000,0.0076429713883,0.753231612242,0.250691486027,0.00763964846833,0.00775518002754,-0.0468185244314,0.000728307807171,6222444
real,d.6001-7000,6001,6500,7000,0.00767414221056,0.750386642953,0.250428546228,0.0075969735113,0.0077530716303,-0.0329419692277,0.016918256698,7411424
real,u.68001-69000,-68001,-68501,-69000,0.00771129413714,0.75375335267,0.257275608711,0.00787959161088,0.00779292715012,-0.0338935050023,-0.0367052651261,1119994
real,u.35001-36000,-35001,-35501,-36000,0.00799788208326,0.747972464418,0.256965909507,0.0080191603568,0.00786618376161,0.0541734273296,-0.00459774268268,2145813
real,d.17001-18000,17001,17500,18000,0.00781009347544,0.74982067557,0.251439709894,0.00774000375073,0.00782825771273,-0.00750810228927,0.0152184510707,3558170
real,u.97001-98000,-97001,-97501,-98000,0.00791310618476,0.757514258994,0.252751698774,0.00806214882745,0.00797918490534,-0.0267936247811,-0.031745192603,689898
real,u.98001-99000,-98001,-98501,-99000,0.0077946963072,0.752442201539,0.249798649854,0.00776527147307,0.00778789487718,0.00282555916377,0.00642118698017,662767
real,u.85001-86000,-85001,-85501,-86000,0.00788014048276,0.755482922905,0.241212142518,0.00777776745325,0.00793316103706,-0.0216240520324,0.0219319442227,838776
real,d.92001-93000,92001,92500,93000,0.00801486819096,0.747828636158,0.256853524489,0.00804081615243,0.00793666921217,0.0318773967026,-0.00555624856972,611448
real,d.1-1000,1,500,1000,0.00738443487159,0.752950226234,0.24647010058,0.00728444625624,0.0076137439643,-0.0974566920493,0.0223226214261,25971406
real,u.42001-43000,-42001,-42501,-43000,0.00797339615228,0.747736099474,0.252765019582,0.00791743113169,0.00786303013654,0.0454162618152,0.0120974664289,1777573
real,d.98001-99000,98001,98500,99000,0.0078640406672,0.745361166832,0.250553633077,0.00767249815226,0.00783358652451,0.0125776013291,0.0415539591518,556547
